year,ADM1_NAME,ADM2_NAME,Stability_Zone,irrigation_type,Yield_kg_ha,Area_Sleikh,Area_Total,Production,Shape_Area,Shape_Leng,annual_rain_mm,aridity_index,aspect_deg,bulk_dens,cec_cmol_kg,clay_pct,cropland,elevation_m,et_mm,gdd_annual,grassland,gwt_depth_m,max_temp_c,mean_temp_c,min_temp_c,moisture_pct,ndvi_peak,ndvi_std,pet_mm,ph,ph_quality,rain_cv_pct,rainy_days,rainy_rain_mm,sand_pct,silt_pct,slope_deg,soc_g_kg,thermal_suit,water_occurrence,yield_original,district_irrigation_ratio,irrigation_advantage_pct
2004,Aleppo,Al_Bab,1,0,1791.333333,1500.0,1500.0,2687.0,0.223794265,2.70647827,698.8912923,19.7525318,171.3158859,1.361738999,28.32570189,404.137529,1,440.5998951,466.9869808,12728.84679,1,12.48017986,29.9933792,17.67895387,5.250335065,13.1995361,0.491892137,0.111135082,3537.236513,7.526863486,82.4378838,102.705158,90.88160485,345.5234258,172.3288421,394.8106379,0.536196258,18.97472913,98.97740645,57.38811081,1791.333333,0.48,205.0756473817251
2004,Aleppo,Al_Bab,2,0,455.0,22621.0,22621.0,10294.0,0.223794265,2.70647827,698.8912923,19.7525318,171.3158859,1.361738999,28.32570189,404.137529,1,440.5998951,466.9869808,12728.84679,1,12.48017986,29.9933792,17.67895387,5.250335065,13.1995361,0.491892137,0.111135082,3537.236513,7.526863486,82.4378838,102.705158,90.88160485,345.5234258,172.3288421,394.8106379,0.536196258,18.97472913,98.97740645,57.38811081,455.0,0.48,205.0756473817251
2004,Aleppo,Al_Bab,3,0,700.0,2090.0,2090.0,1463.0,0.223794265,2.70647827,698.8912923,19.7525318,171.3158859,1.361738999,28.32570189,404.137529,1,440.5998951,466.9869808,12728.84679,1,12.48017986,29.9933792,17.67895387,5.250335065,13.1995361,0.491892137,0.111135082,3537.236513,7.526863486,82.4378838,102.705158,90.88160485,345.5234258,172.3288421,394.8106379,0.536196258,18.97472913,98.97740645,57.38811081,700.0,0.48,205.0756473817251
2004,Aleppo,Al_Bab,2,1,4319.088319,351.0,351.0,1516.0,0.223794265,2.70647827,698.8912923,19.7525318,171.3158859,1.361738999,28.32570189,404.137529,1,440.5998951,466.9869808,12728.84679,1,12.48017986,29.9933792,17.67895387,5.250335065,13.1995361,0.491892137,0.111135082,3537.236513,7.526863486,82.4378838,102.705158,90.88160485,345.5234258,172.3288421,394.8106379,0.536196258,18.97472913,98.97740645,57.38811081,,0.48,205.0756473817251
2004,Aleppo,Al_Bab,3,1,4460.02907,6880.0,6880.0,30685.0,0.223794265,2.70647827,698.8912923,19.7525318,171.3158859,1.361738999,28.32570189,404.137529,1,440.5998951,466.9869808,12728.84679,1,12.48017986,29.9933792,17.67895387,5.250335065,13.1995361,0.491892137,0.111135082,3537.236513,7.526863486,82.4378838,102.705158,90.88160485,345.5234258,172.3288421,394.8106379,0.536196258,18.97472913,98.97740645,57.38811081,,0.48,205.0756473817251
2004,Aleppo,Al_Bab,4,1,4090.0,2355.0,2355.0,9632.0,0.223794265,2.70647827,698.8912923,19.7525318,171.3158859,1.361738999,28.32570189,404.137529,1,440.5998951,466.9869808,12728.84679,1,12.48017986,29.9933792,17.67895387,5.250335065,13.1995361,0.491892137,0.111135082,3537.236513,7.526863486,82.4378838,102.705158,90.88160485,345.5234258,172.3288421,394.8106379,0.536196258,18.97472913,98.97740645,57.38811081,,0.48,205.0756473817251
2004,Aleppo,As_Safira,2,0,1050.0,1462.0,1462.0,1535.0,0.226229514,2.727688396,582.2826115,16.53952985,194.0542344,1.456944439,23.81607607,339.9130212,1,386.7828001,432.6432281,13058.15538,1,58.56984464,29.67338519,18.13632691,5.767509616,12.29327035,0.43730669,0.091350434,3519.551169,7.634697244,78.8434252,102.9774751,87.6107645,280.9751616,209.796782,447.6738108,1.021027812,12.3940763,96.3638462,61.3127161,1050.0,0.6557377049180327,332.79370626355956
2004,Aleppo,As_Safira,3,0,1030.0,2673.0,2673.0,2753.0,0.226229514,2.727688396,582.2826115,16.53952985,194.0542344,1.456944439,23.81607607,339.9130212,1,386.7828001,432.6432281,13058.15538,1,58.56984464,29.67338519,18.13632691,5.767509616,12.29327035,0.43730669,0.091350434,3519.551169,7.634697244,78.8434252,102.9774751,87.6107645,280.9751616,209.796782,447.6738108,1.021027812,12.3940763,96.3638462,61.3127161,1030.0,0.6557377049180327,332.79370626355956
2004,Aleppo,As_Safira,4,0,800.0,1992.0,1992.0,1593.0,0.226229514,2.727688396,582.2826115,16.53952985,194.0542344,1.456944439,23.81607607,339.9130212,1,386.7828001,432.6432281,13058.15538,1,58.56984464,29.67338519,18.13632691,5.767509616,12.29327035,0.43730669,0.091350434,3519.551169,7.634697244,78.8434252,102.9774751,87.6107645,280.9751616,209.796782,447.6738108,1.021027812,12.3940763,96.3638462,61.3127161,800.0,0.6557377049180327,332.79370626355956
2004,Aleppo,As_Safira,2,1,4480.0,3019.0,3019.0,13525.0,0.226229514,2.727688396,582.2826115,16.53952985,194.0542344,1.456944439,23.81607607,339.9130212,1,386.7828001,432.6432281,13058.15538,1,58.56984464,29.67338519,18.13632691,5.767509616,12.29327035,0.43730669,0.091350434,3519.551169,7.634697244,78.8434252,102.9774751,87.6107645,280.9751616,209.796782,447.6738108,1.021027812,12.3940763,96.3638462,61.3127161,,0.6557377049180327,332.79370626355956
